BusinessEntityID,Severity,IncidentDate,ClosureDate
3824,High,12/29/2011,12/29/2011
14226,Low,10/1/2013,10/3/2013
3555,Low,1/29/2012,2/5/2012
2196,Medium,11/30/2012,12/7/2012
16263,High,4/23/2013,4/23/2013
6627,Medium,10/29/2012,11/3/2012
1779,Medium,12/5/2012,12/8/2012
17064,High,6/27/2012,6/29/2012
6912,High,7/16/2012,7/17/2012
1591,Medium,1/12/2012,1/13/2012
1238,Medium,3/19/2012,3/21/2012
12118,High,3/24/2012,3/25/2012
6060,Low,3/14/2013,3/19/2013
1522,Low,12/1/2011,12/8/2011
4516,High,4/27/2014,4/29/2014
14056,High,9/11/2012,9/12/2012
8173,Medium,9/18/2013,9/24/2013
16300,High,11/5/2011,11/7/2011
9711,Medium,7/10/2013,7/15/2013
11832,Medium,9/9/2012,9/10/2012
1568,High,11/17/2013,11/24/2013
8890,Low,5/9/2014,5/9/2014
11382,Medium,9/5/2012,9/10/2012
12890,Medium,6/18/2013,6/18/2013
3232,High,12/18/2013,12/24/2013
11115,High,9/1/2013,9/4/2013
2797,Medium,6/28/2013,6/30/2013
8561,Low,2/27/2014,3/4/2014
3109,High,2/2/2014,2/9/2014
914,High,7/27/2012,8/1/2012
13470,Medium,10/11/2011,10/13/2011
16270,High,11/26/2013,11/28/2013
12377,High,6/30/2011,7/7/2011
10803,High,6/19/2013,6/19/2013
930,Low,10/5/2012,10/9/2012
3621,High,4/20/2013,4/22/2013
10305,Low,9/25/2013,9/27/2013
5195,Medium,9/28/2012,10/2/2012
8538,High,11/3/2012,11/4/2012
402,High,9/24/2011,9/24/2011
16630,High,5/3/2012,5/5/2012
9434,Medium,10/12/2011,10/12/2011
13833,High,7/11/2011,7/15/2011
7759,High,4/8/2013,4/8/2013
2719,Medium,6/29/2012,7/5/2012
5442,Medium,9/11/2012,9/18/2012
10964,Medium,5/6/2012,5/9/2012
14898,High,5/2/2012,5/8/2012
11021,Medium,8/27/2013,8/27/2013
6015,High,9/29/2012,10/4/2012
2954,Medium,7/9/2011,7/10/2011
8953,High,5/14/2014,5/19/2014
16702,High,12/21/2012,12/25/2012
15426,Medium,4/13/2012,4/15/2012
17201,Medium,3/30/2012,3/30/2012
8958,Low,2/6/2014,2/7/2014
2347,Low,8/21/2013,8/24/2013
2901,Medium,10/21/2012,10/26/2012
506,Low,11/10/2013,11/15/2013
14936,Medium,4/20/2012,4/22/2012
12897,High,9/28/2013,10/2/2013
3349,Low,9/17/2012,9/24/2012
18098,Low,5/23/2014,5/30/2014
1367,Low,8/22/2013,8/26/2013
14870,High,8/22/2011,8/27/2011
475,Low,11/3/2013,11/6/2013
16798,High,2/10/2014,2/16/2014
10715,Medium,4/17/2013,4/24/2013
10370,High,9/26/2011,9/30/2011
6606,High,11/16/2013,11/22/2013
6345,Low,2/15/2012,2/17/2012
6336,Low,2/4/2013,2/9/2013
16792,High,4/24/2014,4/26/2014
8373,Medium,7/9/2013,7/12/2013
10028,High,2/26/2014,3/1/2014
7461,High,1/27/2014,1/27/2014
10231,Medium,3/17/2013,3/22/2013
15355,High,6/23/2014,6/30/2014
16857,Medium,2/13/2013,2/20/2013
1469,Low,8/21/2012,8/21/2012
2514,High,12/3/2013,12/6/2013
15699,Low,6/11/2012,6/11/2012
3566,High,3/7/2012,3/9/2012
18476,Medium,4/30/2014,4/30/2014
6599,Medium,5/25/2014,5/26/2014
2486,Low,12/7/2011,12/10/2011
3983,High,2/13/2013,2/15/2013
123,High,9/7/2013,9/9/2013
12801,High,4/23/2013,4/30/2013
3408,Medium,5/6/2013,5/11/2013
11,Low,5/20/2012,5/26/2012
12889,Low,4/19/2012,4/20/2012
17121,Medium,2/7/2014,2/11/2014
15734,High,1/28/2013,1/29/2013
4415,Medium,9/6/2013,9/10/2013
8530,High,8/2/2012,8/6/2012
572,Low,6/27/2014,6/29/2014
9473,Medium,3/5/2014,3/6/2014
14499,Medium,11/26/2013,12/3/2013
12581,Medium,9/30/2012,10/1/2012
6318,High,2/16/2012,2/18/2012
14162,Low,4/8/2012,4/15/2012
6308,High,1/18/2012,1/21/2012
3108,Low,3/9/2012,3/15/2012
7890,High,2/26/2012,3/1/2012
7136,Low,8/3/2011,8/10/2011
7144,Low,2/8/2012,2/10/2012
3729,High,9/11/2012,9/18/2012
15965,Medium,6/7/2014,6/10/2014
6930,High,2/11/2014,2/12/2014
6598,Medium,10/11/2011,10/18/2011
4709,Medium,8/5/2012,8/7/2012
3679,High,12/21/2012,12/23/2012
15488,Low,3/5/2014,3/10/2014
4397,Medium,11/5/2011,11/10/2011
16067,Medium,6/28/2011,7/1/2011
3943,Low,3/27/2012,3/29/2012
18130,High,10/20/2013,10/20/2013
7518,Low,2/28/2012,3/5/2012
1787,High,2/5/2012,2/11/2012
11679,High,9/7/2013,9/10/2013
7652,High,5/29/2012,5/29/2012
10674,Low,7/4/2012,7/4/2012
3984,Medium,8/31/2012,8/31/2012
12109,High,10/23/2012,10/28/2012
3524,Medium,9/12/2011,9/19/2011
8713,Medium,3/10/2014,3/11/2014
3058,High,6/4/2014,6/9/2014
10026,Medium,2/13/2014,2/14/2014
897,Medium,7/15/2012,7/19/2012
16264,Medium,8/7/2011,8/13/2011
2987,High,7/3/2012,7/3/2012
17784,Low,1/26/2012,1/31/2012
16047,Medium,12/4/2012,12/4/2012
3532,Low,10/15/2013,10/21/2013
17037,Medium,7/30/2011,8/4/2011
7131,Medium,6/3/2014,6/4/2014
1272,Low,6/11/2011,6/15/2011
4452,High,8/3/2013,8/7/2013
11211,Low,5/15/2012,5/21/2012
978,High,8/13/2013,8/13/2013
18328,Low,1/10/2014,1/11/2014
1688,Medium,4/17/2013,4/17/2013
988,Medium,3/1/2012,3/5/2012
11305,Low,3/15/2012,3/20/2012
10137,Low,10/26/2012,10/29/2012
9583,High,12/19/2012,12/26/2012
15147,Medium,4/12/2013,4/16/2013
6636,High,6/1/2012,6/6/2012
5977,Low,12/27/2013,12/30/2013
3661,Low,1/2/2013,1/4/2013
1778,Low,6/16/2012,6/23/2012
14622,Low,4/22/2012,4/25/2012
14684,High,1/23/2014,1/28/2014
3210,Low,9/5/2012,9/7/2012
7036,Low,8/29/2012,9/3/2012
17145,High,11/27/2011,12/3/2011
1213,Low,6/26/2012,7/3/2012
1092,Medium,8/11/2012,8/11/2012
12491,Low,10/25/2012,10/31/2012
9782,Low,8/14/2012,8/20/2012
9068,Medium,11/3/2013,11/3/2013
18283,High,3/7/2014,3/14/2014
4336,Low,2/27/2014,3/1/2014
7369,High,1/8/2012,1/14/2012
2384,Low,2/14/2012,2/15/2012
7665,High,10/11/2011,10/13/2011
17278,Low,5/24/2012,5/26/2012
17779,Low,3/31/2013,4/4/2013
991,High,4/25/2013,4/25/2013
10266,Medium,3/18/2013,3/23/2013
12658,Low,1/10/2014,1/16/2014
10660,High,2/11/2014,2/16/2014
17138,High,10/30/2012,10/30/2012
10205,Low,11/6/2013,11/13/2013
11172,High,7/8/2011,7/11/2011
2637,High,7/28/2013,7/29/2013
12269,Low,9/17/2013,9/17/2013
9456,Low,9/27/2011,10/1/2011
4852,Medium,2/12/2012,2/14/2012
15612,Medium,4/1/2012,4/1/2012
9619,Low,5/19/2012,5/24/2012
15059,Medium,2/19/2014,2/26/2014
13231,Medium,2/18/2012,2/19/2012
10665,Medium,1/2/2012,1/8/2012
7201,Low,6/6/2011,6/11/2011
330,Medium,8/6/2013,8/10/2013
17651,Medium,10/15/2012,10/17/2012
12567,Low,5/5/2014,5/12/2014
5818,High,6/15/2013,6/15/2013
3010,High,12/24/2013,12/24/2013
12425,Low,5/1/2014,5/6/2014
16584,High,12/25/2011,12/26/2011
13881,Low,1/20/2014,1/23/2014
14502,High,12/12/2011,12/18/2011
1644,Low,6/9/2014,6/13/2014
1786,High,1/18/2013,1/19/2013
14654,Low,5/6/2014,5/7/2014
5861,High,4/3/2014,4/6/2014
13377,Low,4/25/2013,5/2/2013
16440,Medium,8/15/2011,8/22/2011
7200,Low,2/6/2013,2/7/2013
14507,Medium,9/30/2011,10/4/2011
84,Low,7/16/2011,7/20/2011
5964,High,1/28/2014,1/28/2014
14732,High,12/26/2011,12/29/2011
7863,Low,11/18/2011,11/21/2011
521,Medium,3/5/2012,3/7/2012
7300,Low,6/24/2013,6/28/2013
2454,Medium,3/7/2014,3/13/2014
6213,Medium,4/3/2012,4/7/2012
18170,Low,8/21/2013,8/21/2013
4759,High,7/29/2011,8/2/2011
436,Low,8/20/2012,8/26/2012
15507,Medium,8/14/2013,8/16/2013
8696,High,12/16/2013,12/19/2013
15056,High,7/29/2011,7/30/2011
3700,Medium,4/30/2013,5/7/2013
11238,Low,5/7/2014,5/10/2014
9821,Medium,6/1/2012,6/4/2012
15158,Medium,6/25/2013,7/1/2013
5479,Low,2/4/2012,2/4/2012
1953,High,7/19/2013,7/20/2013
3745,High,3/9/2012,3/13/2012
8809,Medium,1/29/2012,2/1/2012
16436,Low,3/23/2012,3/24/2012
15709,High,3/22/2012,3/29/2012
17697,Low,4/9/2014,4/11/2014
16577,Low,3/14/2013,3/20/2013
10848,Low,11/7/2013,11/7/2013
18473,High,8/29/2012,8/31/2012
12357,Medium,7/13/2011,7/18/2011
16476,High,5/23/2012,5/30/2012
13977,Low,6/14/2014,6/17/2014
11792,Medium,10/7/2012,10/13/2012
10225,Medium,12/25/2012,1/1/2013
10807,High,12/5/2011,12/9/2011
3744,Low,7/11/2011,7/17/2011
9452,High,8/19/2012,8/24/2012
13614,Low,2/21/2012,2/25/2012
17618,High,3/9/2012,3/14/2012
5764,High,4/15/2012,4/20/2012
14194,Low,11/23/2012,11/23/2012
10853,Low,3/18/2012,3/22/2012
15359,Medium,1/19/2014,1/24/2014
13454,High,6/1/2013,6/4/2013
14405,Medium,3/4/2012,3/11/2012
18331,Medium,12/15/2012,12/17/2012
4080,Medium,9/30/2011,10/6/2011
7777,Medium,7/8/2011,7/8/2011
7356,High,10/1/2012,10/5/2012
6967,Medium,4/12/2013,4/18/2013
319,Low,8/18/2012,8/23/2012
644,Low,1/10/2014,1/13/2014
13715,High,8/17/2012,8/17/2012
17442,Low,11/30/2013,12/3/2013
7006,High,8/22/2012,8/24/2012
12922,High,9/27/2013,10/2/2013
16303,High,3/6/2012,3/11/2012
7583,Medium,2/3/2014,2/6/2014
7288,Low,9/27/2012,10/1/2012
7334,High,9/21/2012,9/24/2012
9567,Low,5/8/2013,5/14/2013
14317,High,9/28/2013,9/29/2013
18431,Medium,12/14/2011,12/19/2011
1897,Low,11/20/2013,11/25/2013
8196,High,9/19/2013,9/20/2013
7835,Medium,4/15/2014,4/16/2014
4056,High,7/6/2013,7/11/2013
16200,Low,8/15/2013,8/20/2013
15576,Low,9/9/2011,9/10/2011
11288,Medium,2/18/2013,2/25/2013
5772,Medium,5/24/2014,5/30/2014
2460,High,1/23/2013,1/25/2013
8421,Low,12/7/2012,12/9/2012
2201,High,3/14/2013,3/19/2013
13173,Medium,1/25/2012,1/29/2012
7478,Medium,1/1/2013,1/7/2013
5478,High,5/12/2012,5/18/2012
11485,Medium,7/5/2012,7/9/2012
12380,Medium,5/27/2014,6/3/2014
16658,Medium,6/13/2012,6/19/2012
7173,High,11/13/2012,11/19/2012
8594,Low,5/3/2013,5/5/2013
9117,High,9/11/2011,9/17/2011
958,Medium,6/10/2013,6/10/2013
2775,Low,8/15/2013,8/20/2013
113,Medium,12/30/2011,1/1/2012
7792,Low,12/27/2011,1/3/2012
514,High,7/17/2013,7/18/2013
8075,Medium,9/21/2011,9/24/2011
12689,Low,6/27/2012,6/28/2012
11883,High,2/25/2014,2/25/2014
15835,Low,11/22/2013,11/23/2013
1743,Low,5/23/2012,5/28/2012
1645,Medium,10/3/2013,10/5/2013
17328,Low,10/31/2013,11/4/2013
17994,Medium,5/26/2014,5/27/2014
8713,Low,3/4/2013,3/8/2013
5516,High,5/16/2013,5/17/2013
11790,Low,7/28/2012,8/2/2012
6984,Low,6/19/2013,6/19/2013
11176,High,3/9/2012,3/16/2012
9670,High,3/4/2012,3/10/2012
11833,Low,6/26/2012,6/26/2012
17039,High,2/2/2013,2/9/2013
13940,Medium,6/22/2014,6/27/2014
542,Low,12/15/2012,12/22/2012
16341,Low,2/16/2014,2/19/2014
6620,Medium,10/10/2012,10/14/2012
16380,Medium,5/17/2012,5/19/2012
6059,High,6/5/2013,6/6/2013
3032,Low,11/22/2013,11/29/2013
16282,Medium,1/3/2014,1/5/2014
17986,High,5/17/2014,5/17/2014
8808,Low,5/26/2014,6/1/2014
6561,High,8/28/2013,8/29/2013
16462,High,11/14/2011,11/21/2011
4798,Low,9/14/2011,9/19/2011
1945,Low,3/13/2013,3/19/2013
11299,High,9/9/2011,9/14/2011
11643,High,12/27/2011,1/1/2012
12744,Low,8/15/2012,8/15/2012
15094,Medium,2/4/2013,2/11/2013
5216,Low,3/26/2012,3/30/2012
16224,High,6/7/2011,6/8/2011
5840,Low,4/6/2014,4/12/2014
2778,High,12/12/2013,12/14/2013
10188,High,6/21/2011,6/22/2011
7919,Medium,9/17/2012,9/19/2012
962,Low,6/1/2013,6/2/2013
11391,Medium,11/17/2012,11/22/2012
434,Low,8/2/2013,8/2/2013
17020,High,10/27/2011,11/3/2011
11956,High,9/12/2012,9/19/2012
360,Low,11/24/2011,11/27/2011
8360,Medium,9/15/2013,9/21/2013
16683,Medium,4/17/2012,4/24/2012
15877,Low,3/16/2012,3/23/2012
16867,Low,5/31/2012,5/31/2012
6857,Medium,9/29/2011,10/5/2011
14560,Low,8/11/2012,8/14/2012
14911,Medium,6/30/2013,7/4/2013
10848,Medium,5/25/2012,6/1/2012
15810,High,2/4/2013,2/7/2013
5428,Medium,2/29/2012,3/7/2012
15330,Low,4/28/2012,4/28/2012
16989,Medium,4/28/2013,5/4/2013
9590,Medium,8/3/2011,8/4/2011
14875,Medium,3/9/2014,3/10/2014
7732,High,2/6/2013,2/8/2013
16008,Low,5/10/2013,5/10/2013
9475,Low,12/11/2011,12/15/2011
16241,High,5/31/2013,6/7/2013
11050,Low,8/17/2012,8/19/2012
6084,Medium,2/14/2012,2/20/2012
17563,Low,3/17/2012,3/19/2012
14037,Low,7/30/2011,8/5/2011
7052,High,7/11/2011,7/14/2011
14465,Low,2/12/2014,2/13/2014
7136,Medium,5/17/2013,5/22/2013
9913,Low,8/11/2013,8/13/2013
2322,High,6/6/2013,6/7/2013
14666,High,10/21/2013,10/24/2013
10006,Low,6/19/2014,6/20/2014
7623,Low,6/26/2013,6/30/2013
7249,High,5/18/2014,5/23/2014
7333,Low,7/3/2011,7/6/2011
6290,Low,7/14/2012,7/18/2012
18437,Low,10/19/2011,10/19/2011
7248,High,11/27/2011,12/4/2011
18149,Low,2/15/2014,2/17/2014
11975,Medium,1/3/2012,1/10/2012
17798,Low,4/20/2014,4/24/2014
15216,High,3/23/2013,3/29/2013
295,High,4/10/2012,4/16/2012
12951,Low,12/20/2011,12/26/2011
12169,Low,10/27/2011,10/31/2011
12387,High,10/19/2012,10/26/2012
6653,High,11/23/2011,11/26/2011
16891,Medium,10/17/2012,10/18/2012
1651,High,9/25/2012,9/30/2012
15432,High,11/23/2013,11/24/2013
5712,High,2/6/2013,2/6/2013
14033,High,12/31/2012,1/6/2013
9387,Medium,6/22/2011,6/26/2011
6283,High,12/19/2012,12/26/2012
11308,Low,12/15/2013,12/17/2013
99,High,11/21/2011,11/28/2011
7698,High,10/17/2013,10/17/2013
12114,High,4/4/2012,4/7/2012
2043,High,2/2/2014,2/3/2014
8927,High,7/20/2011,7/24/2011
9166,High,11/24/2012,11/26/2012
14308,Medium,4/19/2013,4/24/2013
1573,High,7/9/2011,7/11/2011
5212,Medium,5/15/2013,5/16/2013
7443,Low,9/18/2011,9/22/2011
16565,Low,10/26/2012,11/1/2012
6440,Low,8/19/2012,8/21/2012
4104,High,4/16/2014,4/23/2014
13339,Low,3/11/2012,3/18/2012
718,High,5/1/2014,5/5/2014
16562,Low,9/4/2012,9/4/2012
13161,Medium,9/26/2013,10/2/2013
16515,Medium,7/10/2011,7/10/2011
11009,High,7/18/2011,7/24/2011
3930,Low,6/4/2012,6/10/2012
2191,Medium,12/2/2011,12/8/2011
1137,Low,11/2/2011,11/4/2011
2356,Low,6/15/2014,6/20/2014
12606,Low,1/8/2014,1/15/2014
95,Low,8/18/2011,8/22/2011
9457,Medium,5/18/2012,5/25/2012
12153,Low,2/8/2012,2/8/2012
4671,Low,4/1/2014,4/4/2014
9157,Low,3/6/2014,3/6/2014
8712,High,7/2/2011,7/2/2011
8422,Medium,9/1/2011,9/6/2011
8101,High,7/13/2011,7/18/2011
17269,High,9/29/2011,10/3/2011
6829,Medium,2/3/2014,2/4/2014
18272,High,9/14/2013,9/19/2013
14539,Low,3/5/2012,3/11/2012
7181,Low,5/23/2014,5/25/2014
3196,High,2/13/2014,2/18/2014
15551,High,8/14/2011,8/16/2011
6715,Medium,7/31/2011,8/1/2011
1508,Medium,3/7/2014,3/7/2014
10945,Low,10/6/2012,10/6/2012
13515,High,4/10/2014,4/10/2014
4552,Medium,9/14/2012,9/21/2012
13916,Low,5/31/2014,6/4/2014
3604,Low,11/25/2012,11/26/2012
7794,High,8/6/2011,8/8/2011
16911,Low,3/20/2014,3/22/2014
10793,Medium,7/1/2013,7/7/2013
15613,High,3/19/2014,3/26/2014
7965,Medium,3/11/2014,3/18/2014
1087,Medium,9/1/2011,9/1/2011
17913,Low,1/30/2014,1/31/2014
8683,Low,3/18/2013,3/24/2013
11779,Medium,9/26/2012,9/30/2012
17234,Medium,10/7/2012,10/13/2012
18444,High,6/3/2012,6/10/2012
11505,Low,7/18/2013,7/18/2013
3626,Medium,8/8/2013,8/12/2013
15578,Low,12/21/2012,12/26/2012
13782,Low,7/23/2012,7/29/2012
1142,Low,6/12/2011,6/13/2011
14066,High,3/8/2014,3/12/2014
6406,Low,7/2/2011,7/7/2011
4624,High,10/12/2012,10/19/2012
3264,High,1/21/2014,1/26/2014
16535,Low,6/11/2012,6/12/2012
9072,Low,4/1/2014,4/4/2014
2096,Low,4/22/2013,4/22/2013
3307,High,3/29/2014,4/5/2014
9730,Low,4/21/2012,4/28/2012
3682,High,5/6/2014,5/8/2014
4838,Low,9/7/2013,9/14/2013
17745,Low,9/2/2011,9/5/2011
15847,Medium,4/3/2014,4/10/2014
793,High,2/1/2013,2/1/2013
795,Low,12/23/2012,12/29/2012
15969,Low,9/19/2011,9/20/2011
9839,Medium,12/22/2011,12/25/2011
1220,Medium,11/24/2011,11/28/2011
9944,Low,10/8/2012,10/9/2012
8461,Low,4/21/2012,4/26/2012
14791,High,5/26/2013,5/27/2013
12696,Low,11/30/2012,12/1/2012
2719,Medium,11/27/2012,11/28/2012
7461,High,3/14/2013,3/20/2013
17831,Low,9/26/2013,10/1/2013
1398,Low,12/5/2013,12/8/2013
17424,Medium,3/20/2014,3/26/2014
6685,Medium,3/23/2014,3/30/2014
339,Medium,12/5/2013,12/8/2013
7868,Low,10/26/2013,10/26/2013
7666,Low,5/17/2012,5/17/2012
15722,Low,3/14/2013,3/18/2013
3598,High,10/25/2011,10/29/2011
1754,Medium,3/25/2013,3/30/2013
33,Medium,8/2/2011,8/2/2011
17309,Medium,6/2/2013,6/6/2013
11779,Low,6/24/2011,6/25/2011
3792,Low,11/13/2013,11/13/2013
581,Low,11/2/2012,11/8/2012
13602,Low,2/20/2013,2/20/2013
2800,Medium,6/27/2014,6/29/2014
10987,Low,10/4/2011,10/10/2011
9295,Low,4/20/2014,4/24/2014
13303,Low,10/20/2012,10/27/2012
8622,Low,12/6/2011,12/10/2011
11108,Low,6/21/2013,6/25/2013
13609,Low,3/8/2014,3/12/2014
16650,High,3/12/2012,3/13/2012
3364,Medium,9/11/2013,9/16/2013
15378,Low,4/26/2013,4/28/2013
12173,High,7/14/2011,7/16/2011
8960,High,6/30/2011,7/2/2011
9882,Low,3/25/2013,3/31/2013
949,Medium,8/23/2011,8/26/2011
6479,Medium,7/27/2012,8/3/2012
11018,High,9/12/2011,9/17/2011
3584,Medium,1/19/2013,1/21/2013
12292,Medium,4/10/2012,4/12/2012
10891,Low,4/3/2013,4/10/2013
3390,High,9/19/2013,9/25/2013
2508,Medium,8/7/2012,8/10/2012
14974,Low,10/14/2013,10/21/2013
10686,Low,6/27/2014,7/4/2014
13359,High,11/20/2013,11/26/2013
13749,Medium,2/2/2013,2/9/2013
12665,Medium,2/10/2013,2/14/2013
17238,Medium,8/20/2013,8/26/2013
7135,High,2/21/2013,2/28/2013
15036,Low,1/21/2013,1/27/2013
1094,Medium,12/6/2013,12/7/2013
9901,Medium,8/5/2012,8/11/2012
12378,High,7/1/2012,7/3/2012
2435,Low,12/14/2011,12/17/2011
3951,High,9/7/2013,9/8/2013
4723,Low,12/13/2013,12/19/2013
8242,Medium,8/10/2011,8/10/2011
5746,Low,2/27/2014,3/2/2014
9915,High,9/9/2013,9/10/2013
6477,Low,4/1/2013,4/7/2013
3538,Medium,6/6/2011,6/10/2011
9251,High,1/7/2014,1/9/2014
10903,High,2/11/2013,2/14/2013
2569,Low,8/19/2011,8/20/2011
1068,High,11/29/2011,11/30/2011
12531,High,4/21/2012,4/27/2012
11650,Low,8/27/2013,8/29/2013
18124,Medium,12/21/2011,12/25/2011
14456,Low,12/17/2012,12/18/2012
4256,Low,11/19/2012,11/26/2012
17348,Low,9/21/2012,9/27/2012
1654,High,5/17/2014,5/20/2014
6580,High,1/28/2012,2/1/2012
15420,Medium,9/27/2012,10/4/2012
14332,High,11/17/2012,11/24/2012
14348,High,1/11/2013,1/17/2013
1787,Low,10/10/2011,10/14/2011
15569,High,4/4/2012,4/7/2012
7787,High,1/13/2013,1/15/2013
11904,High,3/25/2013,3/27/2013
11033,Medium,9/16/2013,9/16/2013
11478,Medium,12/7/2013,12/8/2013
14667,High,9/25/2013,9/29/2013
3653,High,3/12/2012,3/12/2012
12672,Medium,1/23/2012,1/25/2012
2749,High,10/28/2011,10/30/2011
3989,Medium,2/18/2012,2/22/2012
1967,Low,12/29/2012,1/1/2013
15189,Low,1/17/2013,1/23/2013
12996,Medium,3/28/2012,4/1/2012
10466,Low,5/29/2012,5/30/2012
14916,Medium,9/10/2013,9/17/2013
9192,High,12/22/2011,12/22/2011
9739,Low,5/2/2012,5/8/2012
13957,High,3/18/2013,3/24/2013
6710,Low,10/12/2013,10/16/2013
14820,Low,1/13/2014,1/13/2014
392,High,10/12/2012,10/19/2012
6542,Low,10/16/2012,10/22/2012
2926,Medium,2/6/2012,2/7/2012
4155,Low,3/7/2012,3/13/2012
7801,Medium,3/18/2014,3/25/2014
14353,High,4/8/2012,4/9/2012
8270,Low,10/20/2011,10/22/2011
10190,Low,6/29/2013,7/6/2013
10021,Medium,4/26/2013,5/1/2013
10835,Low,9/28/2013,10/1/2013
9559,Low,4/21/2014,4/25/2014
1461,Low,1/27/2014,2/2/2014
12691,Medium,12/20/2011,12/20/2011
16999,Low,12/17/2012,12/17/2012
17881,Medium,11/6/2013,11/7/2013
9904,Medium,8/14/2011,8/20/2011
3506,Low,7/2/2012,7/3/2012
271,Low,4/7/2013,4/8/2013
3836,Medium,4/29/2013,5/2/2013
3576,Low,1/11/2012,1/18/2012
11049,Low,1/24/2014,1/27/2014
4653,Low,1/10/2013,1/11/2013
6780,Low,11/2/2012,11/4/2012
17681,Medium,7/4/2012,7/9/2012
12438,Medium,10/20/2011,10/26/2011
5740,High,2/14/2012,2/19/2012
3914,Low,4/30/2014,5/7/2014
17336,High,3/18/2012,3/23/2012
4281,Medium,9/1/2012,9/2/2012
18468,High,2/12/2012,2/19/2012
8680,Low,11/22/2011,11/25/2011
12373,Medium,9/23/2012,9/27/2012
15330,High,8/2/2013,8/5/2013
44,Low,5/19/2012,5/24/2012
1885,Low,1/5/2013,1/6/2013
10060,Low,11/25/2012,11/27/2012
14200,High,4/21/2012,4/26/2012
660,Low,8/18/2012,8/20/2012
5385,Medium,4/23/2014,4/26/2014
10120,Low,11/16/2011,11/23/2011
10603,Medium,1/12/2014,1/17/2014
18159,High,4/3/2012,4/4/2012
4543,Low,9/7/2013,9/10/2013
3467,Low,5/30/2012,5/30/2012
10570,Low,9/18/2013,9/22/2013
4577,Medium,12/7/2011,12/8/2011
17169,High,1/18/2012,1/23/2012
4921,Medium,3/14/2014,3/16/2014
11550,High,8/27/2013,9/3/2013
14441,Low,5/17/2013,5/19/2013
8796,High,8/14/2012,8/18/2012
6525,Low,3/3/2014,3/4/2014
7729,High,7/14/2012,7/15/2012
18415,Low,4/19/2012,4/22/2012
12032,High,1/30/2013,2/3/2013
13209,Low,8/7/2013,8/11/2013
1593,Low,9/5/2011,9/9/2011
15123,Low,5/19/2012,5/25/2012
15117,High,2/9/2014,2/14/2014
15355,Low,1/17/2014,1/20/2014
14868,Low,10/22/2013,10/29/2013
2917,Medium,7/29/2013,8/2/2013
8800,Medium,4/26/2013,4/30/2013
8144,Low,10/9/2012,10/14/2012
5714,Low,2/11/2014,2/14/2014
8564,Medium,12/11/2011,12/13/2011
11310,High,11/20/2012,11/24/2012
17298,Medium,4/6/2013,4/11/2013
2454,Low,1/5/2014,1/11/2014
11431,Low,6/22/2013,6/25/2013
15929,Medium,2/8/2014,2/14/2014
8135,Medium,1/28/2013,1/29/2013
18333,Low,9/27/2011,9/27/2011
1812,Low,4/10/2013,4/16/2013
9504,Medium,2/1/2013,2/4/2013
3315,High,5/7/2012,5/7/2012
18203,High,1/10/2014,1/14/2014
1564,Low,2/20/2014,2/22/2014
5328,Medium,11/6/2012,11/11/2012
5300,Medium,8/18/2011,8/25/2011
10326,Low,7/6/2012,7/10/2012
12602,High,2/13/2012,2/17/2012
7417,High,7/15/2013,7/19/2013
9080,Low,3/10/2013,3/11/2013
12692,High,2/23/2014,3/2/2014
4968,Medium,1/20/2013,1/21/2013
17251,Low,11/11/2011,11/14/2011
8940,High,6/23/2014,6/30/2014
1691,Low,2/16/2013,2/17/2013
10830,High,4/22/2012,4/28/2012
6980,High,9/1/2012,9/8/2012
3836,Medium,6/9/2012,6/9/2012
9386,Low,6/20/2011,6/23/2011
4968,Low,11/20/2012,11/24/2012
6080,Low,9/25/2011,9/25/2011
17622,Low,10/10/2012,10/12/2012
15452,High,1/19/2012,1/20/2012
17365,Low,7/22/2013,7/24/2013
9253,Medium,8/12/2013,8/14/2013
7194,High,8/16/2012,8/19/2012
9049,Medium,2/21/2014,2/23/2014
2372,High,3/28/2012,4/2/2012
17325,Medium,6/9/2011,6/12/2011
5967,High,11/24/2011,11/25/2011
16388,Low,1/21/2013,1/25/2013
17887,High,11/21/2013,11/21/2013
10350,Medium,9/29/2011,10/4/2011
17892,Low,3/19/2012,3/23/2012
9956,High,12/16/2011,12/20/2011
1347,High,11/14/2012,11/15/2012
14487,High,10/7/2011,10/9/2011
17910,Low,6/30/2013,7/1/2013
18264,High,4/10/2013,4/17/2013
6045,High,8/13/2012,8/15/2012
4667,Medium,1/15/2014,1/18/2014
18394,Low,1/27/2014,2/1/2014
17334,Low,5/20/2012,5/24/2012
4549,Low,5/11/2013,5/18/2013
15909,Low,6/10/2011,6/15/2011
12866,Medium,3/20/2013,3/21/2013
15032,High,4/20/2012,4/21/2012
12286,High,4/25/2014,4/27/2014
1861,Low,2/21/2014,2/26/2014
2716,Low,6/6/2013,6/12/2013
11101,High,5/23/2013,5/28/2013
9862,Medium,10/27/2013,11/3/2013
6517,Medium,12/30/2011,1/4/2012
10289,High,3/20/2014,3/20/2014
12634,Medium,6/16/2011,6/20/2011
10035,Medium,12/1/2011,12/8/2011
1406,Low,5/17/2012,5/19/2012
12621,High,4/21/2012,4/23/2012
3715,Low,10/24/2012,10/30/2012
18501,Medium,11/7/2012,11/9/2012
6051,High,12/24/2013,12/25/2013
17680,Medium,1/20/2012,1/22/2012
